Date,Festival,Product_Category,Sub_Category,Actual Price,Discount Price,Discount (%),Profit,Sales_Quantity,Age,Gender,Location,Review Rating,Previous Purchases,Frequency Of Purchases,Income,Browsing Time,Frequency,Festival Day Type
2024-10-23,Normal Days,Footwear,Shoes,45,21,53.33,24,6,20,Male,Hawaii,4.8,6,Every 3 Months,122468,16,Low,Non-Festival Day
2024-08-01,Back to School Sales,Accessories,Belt,111,66,40.54,45,13,37,Male,Maryland,4.4,11,Quarterly,112705,89,High,Festival Day
2024-09-23,Normal Days,Accessories,Belt,113,89,21.24,24,9,69,Male,Nevada,4.0,41,Annually,93477,26,Low,Non-Festival Day
2024-09-13,Normal Days,Accessories,Handbag,81,55,32.1,26,6,66,Male,New Hampshire,3.6,46,Every 3 Months,34388,8,Low,Non-Festival Day
2024-10-28,Normal Days,Accessories,Scarf,74,42,43.24,32,10,37,Male,North Dakota,3.2,9,Bi-Weekly,25569,5,Low,Non-Festival Day
2024-04-10,Normal Days,Clothing,Shorts,96,52,45.83,44,11,63,Male,Oklahoma,3.1,37,Monthly,89836,15,Low,Non-Festival Day
2024-12-11,Normal Days,Footwear,Sandals,103,92,10.68,11,2,47,Male,North Carolina,4.2,13,Weekly,124573,27,Low,Non-Festival Day
2024-04-19,Normal Days,Clothing,Pants,61,56,8.2,5,7,26,Male,Tennessee,3.0,24,Monthly,56586,12,Low,Non-Festival Day
2024-06-30,Normal Days,Clothing,Dress,132,96,27.27,36,4,68,Male,Montana,4.2,47,Quarterly,147018,6,Low,Non-Festival Day
2024-11-08,Normal Days,Clothing,T-shirt,81,64,20.99,17,4,51,Male,Wisconsin,2.9,21,Every 3 Months,32015,6,Low,Non-Festival Day
2024-01-01,Normal Days,Clothing,Dress,82,48,41.46,34,9,48,Male,Connecticut,3.7,22,Fortnightly,65002,20,Low,Non-Festival Day
2024-11-14,Normal Days,Clothing,Socks,110,83,24.55,27,5,60,Male,New Jersey,3.6,16,Quarterly,136594,5,Low,Non-Festival Day
2024-02-24,Normal Days,Accessories,Scarf,114,91,20.18,23,4,68,Male,Mississippi,3.6,37,Fortnightly,26254,8,Low,Non-Festival Day
2024-05-28,Normal Days,Accessories,Backpack,130,94,27.69,36,8,25,Male,Wyoming,4.5,3,Annually,37144,10,Low,Non-Festival Day
2024-11-04,Normal Days,Clothing,Skirt,96,62,35.42,34,4,57,Male,Illinois,3.2,33,Bi-Weekly,44214,25,Low,Non-Festival Day
2024-05-16,Normal Days,Clothing,Socks,88,55,37.5,33,7,41,Male,Louisiana,3.9,15,Annually,125654,24,Low,Non-Festival Day
2024-07-20,Back to School Sales,Outerwear,Coat,117,68,41.88,49,9,59,Male,Oregon,4.6,42,Bi-Weekly,100719,75,High,Festival Day
2024-11-08,Normal Days,Accessories,Jewelry,109,76,30.28,33,7,44,Male,South Dakota,2.5,42,Bi-Weekly,91774,24,Low,Non-Festival Day
2024-04-26,Normal Days,Accessories,Backpack,65,31,52.31,34,9,42,Male,Michigan,4.3,19,Bi-Weekly,26090,19,Low,Non-Festival Day
2024-06-02,Normal Days,Accessories,Belt,101,81,19.8,20,7,35,Male,New Jersey,4.1,26,Quarterly,31637,11,Low,Non-Festival Day
2024-10-17,Normal Days,Clothing,Dress,127,83,34.65,44,10,36,Male,Oregon,4.6,39,Quarterly,42415,11,Low,Non-Festival Day
2024-03-03,Normal Days,Clothing,Skirt,44,21,52.27,23,7,54,Male,Iowa,4.8,24,Monthly,44071,22,Low,Non-Festival Day
2024-08-31,Labor Day Weekend Sale,Clothing,Dress,44,22,50.0,22,8,37,Male,South Carolina,4.9,23,Annually,78243,58,High,Festival Day
2024-01-25,Normal Days,Clothing,T-shirt,38,33,13.16,5,5,20,Male,Indiana,2.8,44,Annually,130951,27,Low,Non-Festival Day
2024-03-30,Easter Sales,Clothing,Skirt,41,23,43.9,18,13,23,Male,Oregon,4.9,34,Monthly,145827,63,High,Festival Day
2024-03-15,Normal Days,Clothing,Shorts,102,96,5.88,6,6,61,Male,New York,3.5,43,Quarterly,128215,24,Low,Non-Festival Day
2024-10-20,Normal Days,Accessories,Jewelry,53,21,60.38,32,10,37,Male,New Mexico,3.8,45,Quarterly,61240,19,Low,Non-Festival Day
2024-07-28,Back to School Sales,Clothing,Pants,73,39,46.58,34,13,23,Male,Louisiana,4.5,4,Weekly,146146,62,High,Festival Day
2024-12-12,Normal Days,Accessories,Belt,115,73,36.52,42,6,63,Male,South Carolina,3.4,19,Annually,103807,25,Low,Non-Festival Day
2024-01-17,Normal Days,Clothing,Jeans,72,64,11.11,8,7,47,Male,Maine,3.9,29,Monthly,121570,21,Low,Non-Festival Day
2024-05-07,Normal Days,Clothing,Jeans,73,68,6.85,5,5,63,Male,Indiana,4.1,27,Annually,53434,24,Low,Non-Festival Day
2024-12-29,Year-End Clearance,Accessories,Hat,101,89,11.88,12,7,56,Male,Iowa,3.0,37,Every 3 Months,89724,86,High,Festival Day
2024-09-07,Normal Days,Clothing,Blouse,62,29,53.23,33,9,68,Male,Mississippi,3.3,11,Weekly,135359,17,Low,Non-Festival Day
2024-06-27,Normal Days,Clothing,Shirt,140,97,30.71,43,5,64,Male,Arkansas,4.9,28,Annually,95697,16,Low,Non-Festival Day
2024-06-30,Normal Days,Clothing,Shirt,52,45,13.46,7,6,62,Male,South Carolina,4.3,31,Weekly,48732,28,Low,Non-Festival Day
2024-05-31,Normal Days,Clothing,T-shirt,106,70,33.96,36,4,34,Male,Indiana,4.1,50,Quarterly,141465,26,Low,Non-Festival Day
2024-01-25,Normal Days,Outerwear,Coat,70,56,20.0,14,3,49,Male,Florida,4.0,42,Quarterly,31314,19,Low,Non-Festival Day
2024-06-28,Normal Days,Outerwear,Jacket,69,55,20.29,14,6,40,Male,Alaska,5.0,18,Fortnightly,43954,28,Low,Non-Festival Day
2024-07-16,Back to School Sales,Clothing,Hoodie,69,46,33.33,23,10,50,Male,New York,3.1,6,Fortnightly,77108,66,High,Festival Day
2024-12-09,Green Monday,Accessories,Scarf,133,95,28.57,38,16,25,Male,Texas,4.0,33,Monthly,107044,36,High,Festival Day
2024-06-09,Normal Days,Accessories,Belt,125,88,29.6,37,6,30,Male,North Dakota,3.2,13,Bi-Weekly,107505,12,Low,Non-Festival Day
2024-06-25,Normal Days,Footwear,Sneakers,119,92,22.69,27,6,54,Male,Vermont,3.9,26,Annually,131195,27,Low,Non-Festival Day
2024-10-11,Normal Days,Clothing,Socks,81,49,39.51,32,10,40,Male,New Jersey,3.9,17,Annually,123081,18,Low,Non-Festival Day
2024-03-03,Normal Days,Footwear,Sandals,125,89,28.8,36,10,49,Male,Maryland,4.5,3,Weekly,56668,8,Low,Non-Festival Day
2024-05-29,Normal Days,Outerwear,Coat,33,22,33.33,11,5,27,Male,Connecticut,4.4,7,Weekly,43061,25,Low,Non-Festival Day
2024-06-02,Normal Days,Footwear,Shoes,94,61,35.11,33,6,27,Male,Illinois,3.1,46,Fortnightly,99252,18,Low,Non-Festival Day
2024-06-04,Normal Days,Accessories,Scarf,41,29,29.27,12,3,48,Male,Maryland,2.9,14,Every 3 Months,59749,14,Low,Non-Festival Day
2024-02-18,Normal Days,Footwear,Sneakers,87,82,5.75,5,6,40,Male,Minnesota,3.7,23,Annually,149668,26,Low,Non-Festival Day
2024-12-02,Cyber Monday,Accessories,Belt,101,94,6.93,7,10,67,Male,Florida,3.2,20,Every 3 Months,124680,59,High,Festival Day
2024-03-24,Normal Days,Accessories,Handbag,127,99,22.05,28,6,52,Male,California,3.5,38,Fortnightly,36907,20,Low,Non-Festival Day
2024-12-26,Year-End Clearance,Accessories,Handbag,86,59,31.4,27,12,22,Male,Mississippi,3.0,16,Every 3 Months,38777,40,High,Festival Day
2024-06-25,Normal Days,Footwear,Boots,102,90,11.76,12,8,62,Male,Washington,4.1,48,Every 3 Months,113229,26,Low,Non-Festival Day
2024-05-27,Normal Days,Footwear,Boots,141,100,29.08,41,7,20,Male,Wisconsin,2.9,8,Annually,71745,29,Low,Non-Festival Day
2024-04-27,Normal Days,Clothing,Pants,69,62,10.14,7,3,41,Male,Pennsylvania,3.8,16,Monthly,128464,18,Low,Non-Festival Day
2024-12-07,Normal Days,Accessories,Sunglasses,115,78,32.17,37,5,34,Male,Missouri,4.1,5,Quarterly,148077,18,Low,Non-Festival Day
2024-03-03,Normal Days,Clothing,Hoodie,126,94,25.4,32,4,23,Male,Oklahoma,4.6,14,Every 3 Months,111865,6,Low,Non-Festival Day
2024-07-07,Normal Days,Footwear,Shoes,86,74,13.95,12,5,32,Male,Pennsylvania,2.5,18,Weekly,132428,26,Low,Non-Festival Day
2024-12-25,Normal Days,Accessories,Handbag,90,52,42.22,38,4,68,Male,Kentucky,3.7,14,Every 3 Months,101818,17,Low,Non-Festival Day
2024-02-18,Normal Days,Outerwear,Jacket,120,81,32.5,39,11,30,Male,Vermont,3.8,5,Every 3 Months,43624,7,Low,Non-Festival Day
2024-11-22,Normal Days,Clothing,Blouse,56,20,64.29,36,6,66,Male,Oregon,2.6,15,Every 3 Months,43321,22,Low,Non-Festival Day
2024-09-13,Normal Days,Clothing,Pants,60,32,46.67,28,8,62,Male,Utah,3.7,3,Every 3 Months,30488,26,Low,Non-Festival Day
2024-08-11,Back to School Sales,Footwear,Boots,81,63,22.22,18,16,50,Male,Nebraska,2.6,12,Every 3 Months,42574,65,High,Festival Day
2024-05-20,Normal Days,Footwear,Boots,115,79,31.3,36,5,55,Male,Pennsylvania,3.1,43,Every 3 Months,25240,25,Low,Non-Festival Day
2024-08-02,Back to School Sales,Clothing,Sweater,70,23,67.14,47,18,19,Male,Vermont,2.5,35,Bi-Weekly,63221,82,High,Festival Day
2024-07-29,Back to School Sales,Accessories,Gloves,84,64,23.81,20,8,67,Male,Kentucky,4.9,36,Quarterly,30478,48,High,Festival Day
2024-11-13,Normal Days,Clothing,Socks,77,69,10.39,8,8,18,Male,Iowa,4.5,3,Quarterly,148055,20,Low,Non-Festival Day
2024-02-01,Normal Days,Clothing,Jeans,110,69,37.27,41,9,58,Male,Indiana,3.4,27,Annually,75645,8,Low,Non-Festival Day
2024-06-06,Normal Days,Clothing,Pants,49,24,51.02,25,5,69,Male,Kansas,3.9,21,Weekly,130698,23,Low,Non-Festival Day
2024-10-11,Normal Days,Clothing,Shorts,68,50,26.47,18,7,62,Male,Illinois,3.7,18,Weekly,39262,27,Low,Non-Festival Day
2024-10-31,Halloween,Accessories,Gloves,132,97,26.52,35,11,28,Male,North Carolina,2.6,16,Weekly,138831,44,High,Festival Day
2024-10-12,Normal Days,Footwear,Sandals,113,91,19.47,22,7,53,Male,Ohio,3.4,18,Bi-Weekly,72796,5,Low,Non-Festival Day
2024-05-23,Normal Days,Clothing,Blouse,48,37,22.92,11,6,27,Male,Illinois,4.9,19,Bi-Weekly,24432,20,Low,Non-Festival Day
2024-01-19,Normal Days,Outerwear,Jacket,69,55,20.29,14,2,55,Male,Indiana,3.9,1,Annually,115257,19,Low,Non-Festival Day
2024-01-18,Normal Days,Accessories,Jewelry,63,52,17.46,11,4,34,Male,Kansas,3.6,39,Annually,84291,20,Low,Non-Festival Day
2024-09-13,Normal Days,Accessories,Hat,117,80,31.62,37,5,25,Male,Illinois,4.6,49,Monthly,99104,26,Low,Non-Festival Day
2024-03-18,Normal Days,Clothing,Socks,106,79,25.47,27,3,66,Male,Pennsylvania,4.0,43,Fortnightly,79399,24,Low,Non-Festival Day
2024-06-23,Normal Days,Accessories,Handbag,48,23,52.08,25,6,57,Male,New York,3.6,31,Every 3 Months,147600,5,Low,Non-Festival Day
2024-07-12,Normal Days,Clothing,Pants,96,73,23.96,23,5,46,Male,Utah,3.5,40,Every 3 Months,99714,21,Low,Non-Festival Day
2024-04-22,Normal Days,Accessories,Gloves,122,99,18.85,23,8,38,Male,New Jersey,4.1,2,Bi-Weekly,70428,9,Low,Non-Festival Day
2024-04-23,Normal Days,Clothing,Sweater,62,22,64.52,40,7,23,Male,Idaho,3.0,46,Every 3 Months,107731,9,Low,Non-Festival Day
2024-08-09,Back to School Sales,Accessories,Hat,101,68,32.67,33,9,42,Male,New Mexico,4.4,35,Every 3 Months,145646,87,High,Festival Day
2024-06-14,Normal Days,Clothing,Dress,114,92,19.3,22,6,25,Male,Michigan,4.4,42,Quarterly,20302,11,Low,Non-Festival Day
2024-11-14,Normal Days,Clothing,Pants,83,77,7.23,6,5,55,Male,Wyoming,3.7,3,Fortnightly,102558,17,Low,Non-Festival Day
2024-05-11,Normal Days,Outerwear,Coat,42,37,11.9,5,8,62,Male,New Jersey,4.8,32,Every 3 Months,20055,16,Low,Non-Festival Day
2024-09-20,Normal Days,Accessories,Scarf,88,79,10.23,9,3,41,Male,New Jersey,2.9,48,Annually,131317,8,Low,Non-Festival Day
2024-02-24,Normal Days,Clothing,Hoodie,75,51,32.0,24,7,58,Male,Hawaii,3.1,34,Weekly,28717,29,Low,Non-Festival Day
2024-12-24,Christmas Sales,Clothing,Socks,42,27,35.71,15,13,56,Male,Nevada,4.0,15,Quarterly,147449,33,High,Festival Day
2024-05-10,Normal Days,Clothing,Blouse,69,23,66.67,46,11,25,Male,New Hampshire,3.0,22,Annually,48699,27,Low,Non-Festival Day
2024-10-14,Normal Days,Clothing,Socks,82,76,7.32,6,6,70,Male,Indiana,3.9,2,Monthly,93686,25,Low,Non-Festival Day
2024-09-22,Normal Days,Clothing,Dress,38,31,18.42,7,6,42,Male,New York,3.4,30,Weekly,87661,25,Low,Non-Festival Day
2024-12-31,Year-End Clearance,Clothing,Hoodie,87,60,31.03,27,10,27,Male,Louisiana,2.7,27,Monthly,64247,35,High,Festival Day
2024-06-10,Normal Days,Clothing,T-shirt,115,99,13.91,16,5,65,Male,Virginia,3.5,18,Bi-Weekly,134049,28,Low,Non-Festival Day
2024-03-27,Normal Days,Accessories,Hat,61,37,39.34,24,4,62,Male,Wisconsin,3.0,8,Annually,36748,19,Low,Non-Festival Day
2024-02-24,Normal Days,Footwear,Boots,59,50,15.25,9,7,62,Male,Oregon,4.5,48,Fortnightly,125113,25,Low,Non-Festival Day
2024-10-14,Normal Days,Clothing,Jeans,67,26,61.19,41,5,52,Male,New Hampshire,4.1,24,Monthly,24621,23,Low,Non-Festival Day
2024-06-26,Normal Days,Clothing,Shorts,128,86,32.81,42,11,56,Male,Indiana,5.0,43,Monthly,35034,10,Low,Non-Festival Day
2024-12-14,Normal Days,Footwear,Sandals,75,41,45.33,34,10,28,Male,Massachusetts,4.0,8,Quarterly,131927,16,Low,Non-Festival Day
2024-01-08,Normal Days,Footwear,Sandals,36,23,36.11,13,3,39,Male,Montana,4.9,49,Annually,147858,18,Low,Non-Festival Day
2024-11-16,Normal Days,Footwear,Sneakers,94,56,40.43,38,8,54,Male,California,3.3,2,Bi-Weekly,25126,22,Low,Non-Festival Day
2024-11-08,Normal Days,Accessories,Hat,116,68,41.38,48,11,30,Male,Indiana,4.1,38,Fortnightly,25122,16,Low,Non-Festival Day
2024-09-03,Normal Days,Outerwear,Coat,87,48,44.83,39,6,45,Male,West Virginia,3.6,4,Fortnightly,38030,28,Low,Non-Festival Day
2024-11-18,Normal Days,Clothing,Dress,93,67,27.96,26,9,68,Male,Minnesota,3.0,31,Every 3 Months,102838,28,Low,Non-Festival Day
2024-09-11,Normal Days,Footwear,Boots,135,87,35.56,48,11,47,Male,Ohio,4.1,34,Every 3 Months,104717,19,Low,Non-Festival Day
2024-11-23,Normal Days,Clothing,Skirt,92,64,30.43,28,7,68,Male,Minnesota,3.9,45,Monthly,75658,23,Low,Non-Festival Day
2024-02-23,Normal Days,Clothing,Shirt,114,93,18.42,21,3,63,Male,Virginia,4.1,30,Quarterly,58638,12,Low,Non-Festival Day
2024-09-05,Normal Days,Clothing,Shirt,43,29,32.56,14,5,20,Male,Connecticut,2.8,2,Fortnightly,87067,13,Low,Non-Festival Day
2024-08-26,Normal Days,Footwear,Boots,96,62,35.42,34,4,29,Male,Tennessee,4.8,44,Monthly,126476,9,Low,Non-Festival Day
2024-08-16,Normal Days,Clothing,Hoodie,97,70,27.84,27,9,41,Male,Delaware,4.6,1,Bi-Weekly,138033,9,Low,Non-Festival Day
2024-03-07,Normal Days,Clothing,Sweater,128,92,28.12,36,9,52,Male,Vermont,2.5,1,Bi-Weekly,125977,10,Low,Non-Festival Day
2024-02-20,Normal Days,Clothing,Shirt,100,79,21.0,21,7,32,Male,Louisiana,2.7,27,Weekly,108869,27,Low,Non-Festival Day
2024-04-06,Normal Days,Clothing,Blouse,52,31,40.38,21,9,20,Male,North Dakota,4.0,14,Every 3 Months,125186,7,Low,Non-Festival Day
2024-04-01,Normal Days,Clothing,T-shirt,101,83,17.82,18,3,47,Male,Oregon,2.7,41,Weekly,54674,9,Low,Non-Festival Day
2024-09-20,Normal Days,Outerwear,Jacket,101,88,12.87,13,2,23,Male,Idaho,2.9,25,Bi-Weekly,55854,5,Low,Non-Festival Day
2024-10-17,Normal Days,Accessories,Jewelry,97,53,45.36,44,5,43,Male,Vermont,3.0,47,Quarterly,66271,15,Low,Non-Festival Day
2024-04-05,Normal Days,Clothing,Hoodie,104,98,5.77,6,8,67,Male,West Virginia,3.3,20,Annually,93688,25,Low,Non-Festival Day
2024-03-28,Normal Days,Accessories,Jewelry,106,57,46.23,49,6,70,Male,Kentucky,4.3,42,Annually,58518,24,Low,Non-Festival Day
2024-03-18,Normal Days,Footwear,Sandals,109,80,26.61,29,9,35,Male,Wisconsin,4.4,16,Monthly,131076,5,Low,Non-Festival Day
2024-10-14,Normal Days,Clothing,Jeans,72,29,59.72,43,6,41,Male,Mississippi,4.1,32,Every 3 Months,30267,11,Low,Non-Festival Day
2024-04-29,Normal Days,Accessories,Hat,86,73,15.12,13,6,54,Male,Missouri,3.1,37,Quarterly,110825,19,Low,Non-Festival Day
2024-10-28,Normal Days,Clothing,Sweater,58,32,44.83,26,9,55,Male,Arkansas,4.5,1,Monthly,21062,21,Low,Non-Festival Day
2024-06-13,Normal Days,Footwear,Boots,115,68,40.87,47,5,51,Male,Wyoming,4.8,37,Weekly,136664,12,Low,Non-Festival Day
2024-06-30,Normal Days,Clothing,Blouse,105,97,7.62,8,7,19,Male,Rhode Island,5.0,5,Quarterly,70448,6,Low,Non-Festival Day
2024-08-10,Back to School Sales,Clothing,Shorts,128,98,23.44,30,16,28,Male,Utah,2.8,31,Fortnightly,115462,55,High,Festival Day
2024-11-06,Normal Days,Clothing,Hoodie,89,56,37.08,33,6,63,Male,Maryland,3.7,18,Annually,26229,17,Low,Non-Festival Day
2024-01-07,Normal Days,Clothing,Pants,127,78,38.58,49,9,30,Male,Georgia,4.4,39,Every 3 Months,76793,16,Low,Non-Festival Day
2024-11-25,Normal Days,Accessories,Belt,119,81,31.93,38,9,29,Male,New Jersey,4.5,8,Bi-Weekly,134813,9,Low,Non-Festival Day
2024-09-19,Normal Days,Clothing,Shirt,95,68,28.42,27,9,24,Male,New Hampshire,3.0,20,Monthly,67915,17,Low,Non-Festival Day
2024-06-09,Normal Days,Clothing,Shirt,135,94,30.37,41,5,69,Male,Oregon,3.9,23,Every 3 Months,24632,10,Low,Non-Festival Day
2024-05-30,Normal Days,Clothing,Dress,108,93,13.89,15,2,65,Male,Arkansas,3.9,38,Fortnightly,124592,29,Low,Non-Festival Day
2024-03-25,Normal Days,Accessories,Gloves,109,99,9.17,10,7,64,Male,North Carolina,3.5,45,Fortnightly,23596,19,Low,Non-Festival Day
2024-05-26,Normal Days,Accessories,Gloves,71,49,30.99,22,4,40,Male,West Virginia,4.9,44,Fortnightly,129779,27,Low,Non-Festival Day
2024-04-21,Normal Days,Clothing,Jeans,53,28,47.17,25,7,24,Male,Utah,3.4,20,Monthly,26168,26,Low,Non-Festival Day
2024-02-05,Normal Days,Accessories,Belt,139,93,33.09,46,5,66,Male,South Dakota,4.1,34,Bi-Weekly,128099,25,Low,Non-Festival Day
2024-10-11,Normal Days,Outerwear,Jacket,64,24,62.5,40,10,35,Male,New Hampshire,2.9,10,Weekly,27561,26,Low,Non-Festival Day
2024-07-06,Normal Days,Clothing,Skirt,80,35,56.25,45,5,67,Male,Maryland,3.4,3,Annually,93794,15,Low,Non-Festival Day
2024-03-22,Normal Days,Footwear,Sandals,110,68,38.18,42,10,69,Male,South Dakota,3.2,23,Fortnightly,102152,8,Low,Non-Festival Day
2024-01-02,Normal Days,Accessories,Belt,99,61,38.38,38,8,26,Male,Kentucky,3.9,42,Annually,145036,5,Low,Non-Festival Day
2024-10-29,Normal Days,Clothing,Sweater,95,74,22.11,21,8,23,Male,Florida,4.1,30,Annually,144049,19,Low,Non-Festival Day
2024-07-15,Back to School Sales,Clothing,Shirt,105,64,39.05,41,18,27,Male,Texas,4.5,21,Every 3 Months,46734,41,High,Festival Day
2024-01-11,Normal Days,Footwear,Sneakers,89,60,32.58,29,9,30,Male,New Mexico,2.8,50,Weekly,26371,13,Low,Non-Festival Day
2024-08-21,Normal Days,Clothing,Jeans,71,29,59.15,42,10,48,Male,South Dakota,2.8,16,Bi-Weekly,138894,15,Low,Non-Festival Day
2024-07-13,Normal Days,Footwear,Sandals,101,85,15.84,16,8,44,Male,New Jersey,4.6,32,Annually,46069,9,Low,Non-Festival Day
2024-04-28,Normal Days,Clothing,Pants,108,81,25.0,27,7,29,Male,Indiana,3.0,14,Fortnightly,99905,28,Low,Non-Festival Day
2024-01-20,Normal Days,Accessories,Belt,69,23,66.67,46,11,29,Male,Louisiana,3.6,42,Bi-Weekly,32910,11,Low,Non-Festival Day
2024-09-17,Normal Days,Clothing,T-shirt,126,100,20.63,26,8,67,Male,West Virginia,4.5,47,Every 3 Months,93479,12,Low,Non-Festival Day
2024-10-19,Normal Days,Clothing,Shirt,79,54,31.65,25,7,42,Male,Maine,5.0,21,Weekly,97735,5,Low,Non-Festival Day
2024-09-12,Normal Days,Footwear,Sneakers,56,25,55.36,31,6,23,Male,Idaho,2.9,37,Monthly,101264,29,Low,Non-Festival Day
2024-08-09,Back to School Sales,Clothing,Blouse,67,32,52.24,35,13,34,Male,New York,3.1,10,Annually,43275,30,High,Festival Day
2024-08-13,Back to School Sales,Accessories,Backpack,73,63,13.7,10,15,64,Male,Montana,4.0,18,Every 3 Months,92274,32,High,Festival Day
2024-02-22,Normal Days,Clothing,Pants,87,56,35.63,31,10,31,Male,Mississippi,4.5,2,Every 3 Months,101449,12,Low,Non-Festival Day
2024-12-20,Normal Days,Clothing,Sweater,77,33,57.14,44,9,54,Male,Alaska,4.5,40,Annually,120776,15,Low,Non-Festival Day
2024-12-07,Normal Days,Outerwear,Coat,70,32,54.29,38,6,23,Male,Missouri,3.1,43,Annually,80004,5,Low,Non-Festival Day
2024-12-29,Year-End Clearance,Clothing,Dress,54,38,29.63,16,14,59,Male,Rhode Island,4.4,14,Every 3 Months,82981,75,High,Festival Day
2024-10-06,Normal Days,Clothing,Blouse,70,21,70.0,49,10,32,Male,Hawaii,4.7,41,Quarterly,104659,5,Low,Non-Festival Day
2024-03-21,Normal Days,Clothing,Hoodie,70,59,15.71,11,6,43,Male,South Carolina,3.1,38,Every 3 Months,74553,10,Low,Non-Festival Day
2024-07-20,Back to School Sales,Footwear,Shoes,101,87,13.86,14,7,32,Male,Tennessee,4.2,12,Annually,68447,82,High,Festival Day
2024-06-06,Normal Days,Clothing,T-shirt,128,79,38.28,49,6,66,Male,Missouri,3.0,19,Monthly,54529,10,Low,Non-Festival Day
2024-04-29,Normal Days,Footwear,Shoes,49,28,42.86,21,3,70,Male,Missouri,2.6,23,Bi-Weekly,146394,7,Low,Non-Festival Day
2024-02-28,Normal Days,Footwear,Boots,97,67,30.93,30,10,42,Male,Missouri,3.4,49,Annually,95703,14,Low,Non-Festival Day
2024-08-02,Back to School Sales,Clothing,Shorts,100,75,25.0,25,13,56,Male,Mississippi,4.2,29,Quarterly,96090,41,High,Festival Day
2024-05-07,Normal Days,Accessories,Belt,64,32,50.0,32,5,28,Male,Arkansas,4.6,14,Bi-Weekly,37260,14,Low,Non-Festival Day
2024-08-11,Back to School Sales,Clothing,Pants,49,43,12.24,6,7,28,Male,Kentucky,2.8,19,Monthly,132581,83,High,Festival Day
2024-07-27,Back to School Sales,Clothing,Shorts,140,93,33.57,47,18,52,Male,Connecticut,2.7,19,Bi-Weekly,23812,63,High,Festival Day
2024-04-24,Normal Days,Accessories,Sunglasses,29,24,17.24,5,6,65,Male,Oklahoma,4.0,48,Weekly,48024,28,Low,Non-Festival Day
2024-07-27,Back to School Sales,Accessories,Hat,71,31,56.34,40,9,56,Male,California,3.1,19,Annually,78656,57,High,Festival Day
2024-01-14,Normal Days,Clothing,T-shirt,114,84,26.32,30,7,59,Male,Missouri,3.7,45,Every 3 Months,136148,26,Low,Non-Festival Day
2024-01-09,Normal Days,Clothing,Pants,107,74,30.84,33,9,23,Male,Washington,4.0,17,Quarterly,47285,17,Low,Non-Festival Day
2024-02-09,Normal Days,Clothing,Shorts,87,62,28.74,25,8,58,Male,New York,4.6,15,Every 3 Months,112436,20,Low,Non-Festival Day
2024-08-24,Normal Days,Accessories,Jewelry,92,77,16.3,15,4,39,Male,Indiana,3.8,11,Fortnightly,136421,17,Low,Non-Festival Day
2024-10-07,Normal Days,Accessories,Backpack,117,73,37.61,44,6,28,Male,Oregon,3.5,1,Monthly,21605,8,Low,Non-Festival Day
2024-12-24,Christmas Sales,Footwear,Shoes,65,50,23.08,15,13,40,Male,Texas,4.6,17,Monthly,91158,65,High,Festival Day
2024-07-19,Back to School Sales,Outerwear,Coat,80,40,50.0,40,18,52,Male,Florida,2.8,37,Weekly,92303,72,High,Festival Day
2024-09-02,Labor Day Weekend Sale,Clothing,Sweater,140,97,30.71,43,15,37,Male,Rhode Island,3.7,40,Weekly,47139,52,High,Festival Day
2024-10-04,Normal Days,Accessories,Gloves,107,63,41.12,44,5,70,Male,Texas,3.3,50,Every 3 Months,97149,18,Low,Non-Festival Day
2024-08-22,Normal Days,Accessories,Handbag,104,65,37.5,39,10,30,Male,Vermont,2.9,20,Bi-Weekly,76138,7,Low,Non-Festival Day
2024-01-04,Normal Days,Clothing,Socks,129,91,29.46,38,9,38,Male,Maryland,3.2,8,Bi-Weekly,138205,23,Low,Non-Festival Day
2024-06-02,Normal Days,Clothing,Hoodie,88,60,31.82,28,8,66,Male,Alaska,4.3,16,Quarterly,96125,26,Low,Non-Festival Day
2024-01-29,Normal Days,Clothing,Pants,95,69,27.37,26,9,29,Male,Idaho,2.7,9,Quarterly,33918,29,Low,Non-Festival Day
2024-04-18,Normal Days,Outerwear,Coat,61,52,14.75,9,5,46,Male,West Virginia,4.2,12,Monthly,105655,5,Low,Non-Festival Day
2024-04-07,Normal Days,Footwear,Boots,86,49,43.02,37,10,56,Male,Nevada,4.8,26,Weekly,47446,9,Low,Non-Festival Day
2024-08-02,Back to School Sales,Footwear,Sneakers,125,85,32.0,40,10,23,Male,Oregon,4.8,44,Fortnightly,144040,78,High,Festival Day
2024-10-19,Normal Days,Clothing,Sweater,110,86,21.82,24,5,37,Male,Tennessee,3.4,19,Bi-Weekly,33046,5,Low,Non-Festival Day
2024-03-15,Normal Days,Accessories,Handbag,74,51,31.08,23,9,56,Male,Alabama,2.6,43,Fortnightly,149922,23,Low,Non-Festival Day
